CMDLINE autosubmit -lc DEBUG run a00r
MEM 133.253906 1789046168.8034
MEM 133.253906 1789046168.9047
MEM 133.253906 1789046169.0061
MEM 133.253906 1789046169.1069
MEM 133.253906 1789046169.2088
MEM 133.253906 1789046169.3159
MEM 133.253906 1789046169.4170
MEM 133.253906 1789046169.5235
MEM 133.253906 1789046169.6257
MEM 133.253906 1789046169.7272
MEM 133.253906 1789046169.8311
MEM 133.253906 1789046169.9324
MEM 133.253906 1789046170.0333
MEM 133.253906 1789046170.1336
MEM 133.253906 1789046170.2369
MEM 133.253906 1789046170.3390
MEM 133.253906 1789046170.4409
MEM 133.253906 1789046170.5415
MEM 133.253906 1789046170.6423
MEM 133.253906 1789046170.7434
MEM 133.253906 1789046170.8447
MEM 133.253906 1789046170.9458
MEM 133.253906 1789046171.0471
MEM 133.253906 1789046171.1475
MEM 133.253906 1789046171.2491
MEM 133.253906 1789046171.3533
MEM 133.253906 1789046171.4548
MEM 133.253906 1789046171.5606
MEM 133.253906 1789046171.6617
MEM 133.253906 1789046171.7623
MEM 133.253906 1789046171.8626
MEM 133.253906 1789046171.9638
MEM 133.253906 1789046172.0642
MEM 133.253906 1789046172.1647
MEM 133.253906 1789046172.2651
MEM 133.253906 1789046172.3655
MEM 133.253906 1789046172.4658
MEM 133.253906 1789046172.5662
MEM 133.253906 1789046172.6673
MEM 133.253906 1789046172.7676
MEM 133.253906 1789046172.8685
MEM 133.253906 1789046172.9690
MEM 133.253906 1789046173.0729
MEM 133.253906 1789046173.1735
MEM 133.253906 1789046173.2738
MEM 133.253906 1789046173.3741
MEM 133.253906 1789046173.4751
MEM 133.253906 1789046173.5761
MEM 133.253906 1789046173.6768
MEM 133.253906 1789046173.7787
MEM 133.253906 1789046173.8792
MEM 133.253906 1789046173.9801
MEM 133.253906 1789046174.0813
MEM 133.253906 1789046174.1821
MEM 133.253906 1789046174.2827
MEM 133.253906 1789046174.3892
MEM 133.253906 1789046174.4906
MEM 133.253906 1789046174.5981
MEM 133.253906 1789046174.6998
MEM 133.253906 1789046174.8017
MEM 133.253906 1789046174.9035
MEM 133.253906 1789046175.0041
MEM 133.253906 1789046175.1050
MEM 133.253906 1789046175.2063
MEM 133.253906 1789046175.3067
MEM 133.253906 1789046175.4081
MEM 133.253906 1789046175.5133
MEM 133.253906 1789046175.6140
MEM 133.253906 1789046175.7148
MEM 133.253906 1789046175.8352
MEM 133.253906 1789046175.9413
MEM 133.253906 1789046176.0433
MEM 133.253906 1789046176.1484
MEM 133.253906 1789046176.2497
MEM 133.253906 1789046176.3524
MEM 133.253906 1789046176.4601
MEM 133.253906 1789046176.5621
MEM 133.253906 1789046176.6655
MEM 133.253906 1789046176.7663
MEM 133.253906 1789046176.8678
MEM 133.253906 1789046176.9701
MEM 133.253906 1789046177.0758
MEM 133.253906 1789046177.1760
MEM 133.253906 1789046177.2769
MEM 133.253906 1789046177.3872
MEM 133.253906 1789046177.4892
MEM 133.253906 1789046177.5956
MEM 133.253906 1789046177.7009
MEM 133.253906 1789046177.8061
MEM 133.253906 1789046177.9080
MEM 133.253906 1789046178.0131
MEM 133.253906 1789046178.1143
MEM 133.253906 1789046178.2159
MEM 133.253906 1789046178.3207
MEM 133.253906 1789046178.4213
MEM 133.253906 1789046178.5233
MEM 133.253906 1789046178.6284
MEM 133.253906 1789046178.7338
MEM 133.253906 1789046178.8352
MEM 133.253906 1789046178.9419
MEM 133.253906 1789046179.0429
MEM 133.253906 1789046179.1433
MEM 133.253906 1789046179.2494
MEM 133.253906 1789046179.3499
MEM 133.253906 1789046179.4506
MEM 133.253906 1789046179.5529
MEM 133.253906 1789046179.6536
MEM 133.253906 1789046179.7547
MEM 133.253906 1789046179.8551
MEM 133.253906 1789046179.9558
MEM 133.253906 1789046180.0566
MEM 133.253906 1789046180.1573
MEM 133.253906 1789046180.2580
MEM 133.253906 1789046180.3587
MEM 133.253906 1789046180.4600
MEM 133.253906 1789046180.5605
MEM 133.253906 1789046180.6607
MEM 133.253906 1789046180.7615
MEM 133.253906 1789046180.8618
MEM 133.253906 1789046180.9632
MEM 133.253906 1789046181.0635
MEM 133.253906 1789046181.1648
MEM 133.253906 1789046181.2663
MEM 133.253906 1789046181.3680
MEM 133.253906 1789046181.4693
MEM 133.253906 1789046181.5701
MEM 133.253906 1789046181.6722
MEM 133.253906 1789046181.7734
MEM 133.253906 1789046181.8738
MEM 133.253906 1789046181.9747
MEM 133.253906 1789046182.0753
MEM 133.253906 1789046182.1782
MEM 133.253906 1789046182.2810
MEM 133.253906 1789046182.3814
MEM 133.253906 1789046182.4827
MEM 133.253906 1789046182.5833
MEM 133.253906 1789046182.6865
MEM 133.253906 1789046182.7870
MEM 133.253906 1789046182.8875
MEM 133.253906 1789046182.9879
MEM 133.253906 1789046183.0893
MEM 133.253906 1789046183.1926
MEM 133.253906 1789046183.2933
MEM 133.253906 1789046183.3938
MEM 133.253906 1789046183.4943
MEM 133.253906 1789046183.5955
MEM 133.253906 1789046183.6967
MEM 133.253906 1789046183.7979
MEM 133.253906 1789046183.8986
MEM 133.253906 1789046183.9989
MEM 133.253906 1789046184.1000
MEM 133.253906 1789046184.2005
MEM 133.253906 1789046184.3019
MEM 133.253906 1789046184.4025
MEM 133.253906 1789046184.5033
MEM 133.253906 1789046184.6040
MEM 133.253906 1789046184.7045
MEM 133.253906 1789046184.8105
MEM 133.253906 1789046184.9261
MEM 133.253906 1789046185.0265
MEM 133.253906 1789046185.1270
MEM 133.253906 1789046185.2287
MEM 133.253906 1789046185.3299
MEM 133.253906 1789046185.4310
MEM 133.253906 1789046185.5322
MEM 133.253906 1789046185.6329
MEM 133.253906 1789046185.7335
MEM 133.253906 1789046185.8347
MEM 133.253906 1789046185.9357
MEM 133.253906 1789046186.0363
MEM 133.253906 1789046186.1367
MEM 133.253906 1789046186.2458
MEM 133.253906 1789046186.3484
MEM 133.253906 1789046186.4488
MEM 133.253906 1789046186.5493
MEM 133.253906 1789046186.6497
MEM 133.253906 1789046186.7503
MEM 133.253906 1789046186.8515
MEM 133.253906 1789046186.9518
MEM 133.253906 1789046187.0619
MEM 133.253906 1789046187.1622
MEM 133.253906 1789046187.2634
MEM 133.253906 1789046187.3640
MEM 133.253906 1789046187.4645
MEM 133.253906 1789046187.5710
MEM 133.253906 1789046187.6728
MEM 133.253906 1789046187.7743
MEM 133.253906 1789046187.8748
MEM 133.253906 1789046187.9756
MEM 133.253906 1789046188.0765
